title,contents,url
Sesión en la ALP es suspendida debido a un nuevo “bochorno”,Debido a gritos insultos y hasta hechos de violencia entre los parlamentarios la sesión en la Asamblea Legislativa Plurinacional (ALP) para determinar el reglamento y convocatoria para nuevo Defensor del Pueblo fue suspendida este miércoles.La sesión se tornó tensa luego de que opositores protestaron en demanda de que el reglamento sea aprobado por dos tercios reportó la red Erbol.La senadora de Comunidad Ciudadana (CC) Andrea Barrientos criticó la situación calificándola como una “locura”.“Estamos como las barras bravas de México ¿qué hacemos? ¿En qué tipo de locura vamos a entrar?” aseveró.Asimismo reconoció que fue una sesión “vergonzosa” criticando la violencia en los parlamentarios. “No hay nada que justifique la violencia y nosotros como parlamentarios nacionales no podemos entrar en la lógica la violencia” afirmó.Por otro lado denunció que una diputada del Movimiento Al Socialismo (MAS) la escupió con coca y la golpeó.Respecto a su protagonismo de empujones contra una legisladora oficialista Barrientos indicó que la diputada del MAS de Santa Cruz le quitó un cartel a su colega de CC Samanta Nogales.Anunció que se presentarán las denuncias respectivas incluso en la vía penal contra la diputada del MAS“La ha golpeado y pateado en el piso. Todo está documentado” añadió.Desde el MAS el senador Luis Flores manifestó que siente vergüenza de lo que ocurre en el Asamblea.Lamentó las agresiones registradas y subrayó que por reglamento en las sesiones no pueden estar los parlamentarios en los pasillos ni gritando ni pitando. El oficialista aseveró que se debería hacer denuncias por la falta de “decoro” en la ALP.  Por otro lado manifestó que por Constitución los dos tercios son para la selección del Defensor del Pueblo y no así para todo el procedimiento./JDLF/,https://lapatria.bo/2022/03/09/sesion-en-la-alp-es-suspendida-debido-a-un-nuevo-bochorno/
Covid-19: Salud autoriza cuarta dosis para personas con enfermedades de base,La cuarta dosis de la vacuna contra el Covid-19 fue autorizada en el país para personas con enfermedades de base y para quienes requieran viajar al exterior anunció este miércoles el ministro de Salud y Deportes Jeyson Auza.Explicó que los beneficiados deben cumplir con la tercera dosis es decir el esquema completo.En tanto el responsable del Programa Ampliado de Inmunización (PAI) Max Enríquez señaló que la priorización de la cuarta dosis está enfocada al personal de salud y personas con enfermedades de base.Asimismo para la Policía Boliviana indicando que está en la lucha contra la pandemia.“Lo que estamos viendo es que tenemos que tomar en cuenta priorizaciones no es porque no queramos vacunar es porque tenemos poblaciones a las cuales tenemos que seguir incidiendo” resaltó.De acuerdo a los reportes del Ministerio de Salud hasta la pasada jornada se aplicaron 12.736.142 vacunas de las líneas Sputnik-V AstraZeneca Sinopharm Pfizer y Janssen en todo el territorio nacional.De ese total 5.979.160 personas recibieron la primera dosis 4.671.967 la segunda 1.090.054 la tercera y 994.961 la dosis única.Por departamentos Santa Cruz encabeza el registro de vacunados con el esquema completa hasta la tercera dosis con 267.396 seguido de La Paz con 272.507 Cochabamba 216.100 Tarija 84.700 Chuquisaca 81.098.Las regiones con menor cobertura son Potosí con 65.356 Oruro con 51.460 Beni con 34.781 y Pando con 16.656./JDLF/,https://lapatria.bo/2022/03/09/covid-19-salud-autoriza-cuarta-dosis-para-personas-con-enfermedades-de-base/
Comité Cívico de El Alto propone a Lidia Patty y María Galindo como defensoras del Pueblo,Mediante una conferencia de prensa el Comité Cívico de El Alto propuso este miércoles a la exdiputada del Movimiento Al Socialismo (MAS) Lidia Patty y a la líder del colectivo Mujeres Creando María Galindo como defensoras del Pueblo.“No es una política pero nosotros como una institución nueva hemos pensado que puede ser (defensora) Lidia Patty o la hermana María Galindo porque ha dicho la verdad de la justicia. Esas personas sí pueden trabajar defender al pueblo” indicó el presidente del ente cívico alteño Gregorio Gómez.Asimismo destacó la labor de ambas y señaló que en el caso de Patty es conocida en las provincias ya que “está de gira a nivel Bolivia” y sobre la activista de Mujeres Creando afirmó que “baja a las instituciones” a defender a distintos sectores de la sociedad civil.“Lidia Patty conoce las provincias está girando a nivel Bolivia por eso la hermana Lidia Patty. María igual está haciendo un buen trabajo está bajando a las instituciones para defender a diferentes sectores a las familias más humildes la familia media la familia alta todas las clases sin discriminación a nadie por la unidad y la igualdad del pueblo boliviano” agregó Gómez.Patty fue diputada por el MAS durante la gestión gubernamental de Jeanine Añez a quien ahora le sigue el proceso por el caso del supuesto “golpe de Estado” acusándola de presunta sedición terrorismo y conspiración junto a dos de sus exministros.En el caso de Galindo es líder del colectivo Mujeres Creando y se destacó por poner en evidencia la administración corrupta del sistema judicial en casos referidos a la violencia de género según reportó el diario Página Siete./RXVCH/,https://lapatria.bo/2022/03/09/comite-civico-de-el-alto-propone-a-lidia-patty-y-maria-galindo-como-defensoras-del-pueblo/
Legislativo inicia debate sobre reglamento para elegir al nuevo Defensor del Pueblo,El reglamento de selección y designación del Defensor del Pueblo que fue aprobado en días precedentes por la mayoría del Movimiento Al Socialismo (MAS) en la Comisión Mixta de Constitución y Justicia Plural comenzó a ser debatido en el Legislativo.La sesión se reinstaló con cierta demora debido a un error procedimental porque no se constató el quórum necesario. Comenzó el análisis con 118 diputados y 34 senadores.El encuentro de diputados y senadores comenzó con “cierta tensión” debido a que el debate se centra en las peticiones realizadas por la oposición para garantizar la transparencia en el proceso.El senador por Comunidad Ciudadana (CC) Rodrigo Paz afirmó que siempre existe mucha discusión por lo que cuestionó si se efectuará un debate o un “engaño” reportó el diario El Deber.“Ustedes son capos para que estas asambleas se terminen con suficiente discusión entonces pregunto ¿habrá debate o engaño? El debate de hoy es establecer un reglamento que permita no tener más Nadias Cruz y tener más Ana María Romero de Campero ante un Estado abusivo” afirmó.En tanto el vicepresidente David Choquehuanca aseveró que es importate “escucharse” resaltando que se instaló la sesión con la mayoría absoluta.“Es bien importante escucharnos la asamblea no se instala por dos tercios se instala por mayoría absoluta hemos dado un cuarto intermedio y estamos reanudando la sesión” sostuvo.Las bancadas de CC y Creemos exigen que el MAS se comprometa a permitir que toda la labor se realice respetando los dos tercios en la votación esto con el propósito de no imponer a una persona afín al oficialismo.Son varios aspectos que fueron observados del reglamento sin embargo resalta el artículo 15 el cual indica las restricciones para la participación en la convocatoria.“(No podrán participar) aquellas personas que hayan sido parte de gobiernos militares gobiernos de facto o de un gobierno que no haya cumplido la sucesión constitucional” señala el escrito.También se objeta el artículo 13 de verificación de requisitos condiciones y causales de inelegibilidad e incompatibilidad en el que se establece que la comisión Mixta utilizará “criterios de sana crítica” para la revisión del cumplimiento de los requisitos.Según criterio de la oposición no establecer un puntaje permitirá las ambigüedades en la calificación./JDLF/,https://lapatria.bo/2022/03/09/legislativo-inicia-debate-sobre-reglamento-para-elegir-al-nuevo-defensor-del-pueblo/
Policía gasifica a maestros que protestan en La Paz por más ítems,Durante la marcha que realiza la Confederación de Maestros de Bolivia para pedir mayor presupuesto implementación de más ítems para el área educativa y otras demandas la Policía utilizó agentes químicos para disipar a los educadores que intentaban llegar al centro paceño este miércoles.El enfrentamiento se generó aproximadamente a las 1100 horas apenas un par de horas antes que los representantes de maestros urbanos hayan anunciado que asistirían al diálogo convocado por el ministro de Educación Édgar Pary.Los maestros tomaron las calles de la ciudad paceña en demanda de más presupuesto e ítems a favor del rubro. No obstante la medida de presión se tornó conflictiva.Tras los enfrentamientos se evidenció personas lastimadas incluso una docente estaba tendida en el piso sangrando mientras otros marchistas intentaban ayudarle.En imágenes difundidas en las redes sociales se ve cómo efectivos policiales arrestan a marchistas que reclamaban un supuesto exceso de fuerza en la intervención a la marcha que se había movilizado en demanda de más ítems.Medios locales reportaron que los efectivos policiales utilizaron agentes químicos para dispersar la marcha cuando los grupos intentaron llegar al centro de la Sede de Gobierno.Asimismo la movilización llegó hasta la calle Potosí cerca de la plaza Murillo. Las protestas de profesores iniciaron el martes precedente con una marcha desde la ciudad de El Alto.Desde el Gobierno informaron este martes que se está destinando 3.300 ítems para esta gestión e invitó a los maestros a dialogar esta jornada por la tarde./MDCB,https://lapatria.bo/2022/03/09/policia-gasifica-a-maestros-que-protestan-en-la-paz-por-mas-items/
¡Grande Benzema! Real Madrid pasa a cuartos de final de la Champions League,Todo comenzó con la mala decisión del entrenador del PSG Mauricio Pochettino quien confió más en el portero italiano Gianluigi Donnarumma y no así en el experimentado Keylor Navas. Al final el grueso error del portero del PSG en el primer gol de Real Madrid posibilitó la levantada de los “merengues” con triplete de Karim Benzema para terminar venciendo por 3 a 1 revirtiendo el 0-1 de la ida 3-2 en el global en estos octavos de final de la Champions League.Real Madrid comenzó con todo poniendo prácticamente contra la pared al PSG sin embargo conforme pasaron los minutos el equipo parisino comenzó a manejar los hilos del partido e incluso se adelantó en el marcador con gol de Kylian Mbappé a los 39 de juego ventaja con la cual se fueron al descanso.En el segundo tiempo las cosas parecían marchar por el mismo camino con un PSG dominante en el terreno de juego por la buena labor de Messi y Neymar sin embargo comenzó a aparecer la figura de Benzema a los 61 de juego presionó al portero Donnarumma y este se mandó una “chamboneada” entregando el balón a Vinicius en el área chica este luego de un amague la dejó servida para el goleador de la noche quien no tuvo problemas para definir y colocar el marcador 1-1.Ese tanto no solo despertó a los del Real Madrid sino más bien rompió los esquemas puesto que los del PSG no la creían lo que estaba sucediendo en ese descontrol llegó el segundo de los “merengues” mediante Benzema a los 76 de juego y dos minutos después nuevamente el francés marcó para Real Madrid el tercero que le significó remontar el marcador a su favor no hubo tiempo para más y al final es el cuadro español se anota para los cuartos de final de la Champions League.MANCHESTER CITYEn otra de las llaves de octavos de final el Manchester City recibió la visita del Sporting de Lisboa el partido terminó empatado 0-0 sin embargo es para tomar en cuenta que en el partido de ida ganó el cuadro inglés de visita 5-0 de manera que el global se mantuvo con ese marcador y es el City el que clasifica a los cuartos de final de esta competencia. La próxima semana se disputarán los otros cuatro encuentros de esta fase para ya conocer a los ocho equipos inmersos en los cuartos de final.,https://lapatria.bo/2022/03/09/grande-benzema-real-madrid-pasa-a-cuartos-de-final-de-la-champions-league/
Hospital del Niño en La Paz posterga cirugías por falta de recursos,Debido a que el Hospital del Niño de La Paz se quedó sin recursos del Sistema Universal de Salud (SUS) médicos advirtieron que deben postergar cirugías hasta por seis meses no existen medicamentos y las unidades de terapia intensiva solo tienen capacidad para atender hasta fin de mes.El director del Hospital del Niño Alfredo Mendoza reclamó la jornada anterior la retardación en la entrega de insumos por el Gobierno.“Estamos en marzo y hasta la fecha no tenemos ni siquiera el presupuesto y menos el desembolso de los recursos del SUS. Por tanto en estos meses no pudimos comprar medicamentos e insumos para la atención de los pacientes” declaró Mendoza.Según el galeno se hizo uso del 99.67 por ciento del dinero que recibió el hospital además mencionó que sobró 150 bolivianos del presupuesto de 2021 su setuvo una buena ejecución presupuestaria sin embargo ahora ya no tienen más dinero según reporte del diario Página Siete.Los médicos aseguraron que el hospital no puede generar más ingresos debido a que el Gobierno se comprometió en 2019 cuando inauguró el SUS a entregar recursos anticipadamente y cada cuatro meses para la atención gratuita de pacientes que acuden al sistema público de salud.“Nos asignaron un presupuesto de 196 millones de bolivianos para el SUS y otros 36 millones para el SUS Cáncer. Hasta la fecha no nos desembolsaron un quinto” reclamó el médico.Debido al déficit económico solo uno de los cuatro quirófanos de dicho hospital funciona el jefe del departamento de cirugía Cristián Fuentes declaró que las cirugías se postergan hasta por seis meses“Tenemos programaciones diferidas hasta más o menos a mediados de agosto. Son (niños) que podíamos operarlos mañana pero no podemos hacerlo porque hay un solo quirófano y por tanto tenemos que diferir” explicó.Los otros tres quirófanos no funcionan porque no existen recursos para el respectivo mantenimiento que requieren los equipos de anestesia y esterilización el galeno explicó que si algún equipo falla las enfermeras van hasta los hospitales vecinos a pedir colaboración.Mendoza también se refirió al problema con los medicamentos manifestó que la terapia intensiva es uno de los servicios que más fármacos e insumos usa de forma diaria.“Tenemos algunos medicamentos e insumos que son útiles para las UTI pero si continuamos sin recursos la atención se verá afectada” concluyó el director del hospital./ LMPT,https://lapatria.bo/2022/03/09/hospital-del-nino-en-la-paz-posterga-cirugias-por-falta-de-recursos/
Banco de Rusia restringe montos elevados de dólares a ciudadanos,Desde el Banco Central de Rusia (RB) se emitió un comunicado la mañana de este miércoles a través de su representante Elvira Nabiullina y se fijó un tope máximo diez mil dólares que pueden sacar de sus cuentas los ciudadanos rusos también se prohibió vender la moneda extranjera a sus clientes esta orden estará vigente hasta el 9 de septiembre.Asimismo se remarcó que la medida no afectará al 90 por ciento de los rusos ya que nueve de cada diez cuentas en moneda extranjera en el país no superan el nivel de los diez mil dólares por lo cual los depósitos o cuentas en moneda extranjera podrían recibir la totalidad de sus fondos en divisas o efectivo.Durante los seis meses de vigencia de esta orden los ciudadanos podrán continuar manteniendo fondos en depósitos o cuentas en moneda extranjera que seguirán contabilizándose en la divisa en la que se abrió la cuenta o el depósito conservando las condiciones así como el cálculo de los intereses de los depósitos.Este decreto también prohibirá desde el día siguiente realizar “operaciones de cambio relacionadas con la provisión por parte de residentes a favor de no residentes de moneda extranjera” y transferir moneda extranjera a cuentas abiertas en bancos y otras organizaciones del mercado financiero fuera de Rusia”.La nueva norma del Banco Central de la Federación Rusa se adoptó tras la decisión de la Unión Europea Estados Unidos y numerosos países más de imponer sanciones económicas a Rusia por su invasión de Ucrania el 24 de febrero que causó ya miles de muertos y más de dos millones de refugiados ucranianos./ SVL,https://lapatria.bo/2022/03/09/banco-de-rusia-restringe-montos-elevados-de-dolares-a-ciudadanos/
Presidente de Ucrania condena ataque ruso a un hospital,El Presidente de Ucrania Volodímir Zelenski condenó este miércoles los ataques aéreos sobre la ciudad de Mariúpol que impactaron varias instalaciones médicas la autoridad calificó el hecho como “atrocidad”.El Mandatario también reiteró el pedido a sus aliados de Occidente para el despliegue de fuerzas y restricción de vuelo sobre territorio ucraniano.“Hay gente niños bajo los escombros. ¿Cuánto tiempo más seguirá el mundo siendo cómplice e ignorando el terror?… ¡Declaren ahora mismo la zona de exclusión aérea! ¡Detengan la matanza! Tienen el poder pero parece que están perdiendo humanidad” manifestó Zelenski según informó Infobae.Sin embargo desde Bruselas y Washington expresaron su rechazo a esta medida debido a que la declaración de zona de exclusión requiere que derriben naves rusas lo que representaría una confrontación directa entre potencias nucleares.Las Fuerzas Armadas de Ucrania denunciaron el ataque aéreo sobre Mariúpol ciudad “clave” para las aspiraciones rusas de unir la península de Crimea con los territorios del Donbás.Uno de los miembro de la administración militar regional de Donetsk Pavlo Kirilenko informó que fueron atacados un hospital de maternidad un centro médico y otras instalaciones de salud asimismo manifestó que los rusos no solo cruzaron la línea de lo que es aceptable en las relaciones entre Estados y pueblos sino que han cruzado la línea de la humanidad.Ante estos hechos el ministro de Exteriores ucraniano Dimitro Kuleba usó su cuenta de Twitter para pedir a la comunidad internacional que utilice la fuerza para frenar “esta guerra bárbara contra civiles y bebés” también acusó a Rusia de bloquear ayuda humanitaria y de entorpecer evacuaciones de civiles.Kuleba también manifestó que “al menos de 3.000 bebés necesitan alimentos y medicinas” sus declaraciones llegaron después que las autoridades de la ciudad indicaran que queda comida para un periodo de tres a cinco días./ LMPT,https://lapatria.bo/2022/03/09/presidente-de-ucrania-condena-ataque-ruso-a-un-hospital/
Al menos 450 terroristas arriban a Ucrania para luchar contra Rusia,Aproximadamente 450 terroristas de distintas nacionalidades llegaron en los recientes días a Ucrania desde siria para luchar contra las fuerzas de Rusia según reportaron el miércoles precedente desde la agencia de noticias Sputnik.Al mando de altos jefes del grupo terrorista Hayat Tahrir Al-sham (HTS) liderada por el frente Al-Nusra (autoproclamado frente fath Al-Sham) la semana anterior mantuvieron reuniones con altos cargos del partido islámico de Turquestán los mismos asociados al grupo terrorista Al- Qaeda y acordaron que varios de sus combatientes ingresen a Ucrania a través de suelo turco.Por ahora suman aproximadamente 450 extranjeros combatientes que salieron de Idlib Siria rumbo a Ucrania150 con ciudadanía Bélgica Francia Marruecos Túnez Chechenia y el Reino Unido y otros 300 son locales sirios de Idlib y Alepo quienes llegaron a Ucrania tres días después de haber abandonado el territorio sirio.Asimismo estos mercenarios fueron reclutados para luchar contra el ejército y lucharán frente a Rusia a cambio de sueldos se ofreció una recompensa de 1.200 a 1.500 dólares para los combatientes sirios pero no se sabe cuánto se pagara a los ciudadanos extranjeros.Los informantes también indicaron que los combatientes llegaron a Ucrania el domingo por la noche y desde entonces no se conoce su destino final en Ucrania./ABH,https://lapatria.bo/2022/03/09/al-menos-450-terroristas-arriban-a-ucrania-para-luchar-contra-rusia/
