,title,contents,url,host,uid,leng title,leng contents,token title,token contents,top 1 words contents,top 2 words contents,top 3 words contents
0,magisterio urbano tras reunión con el ministro de educación afirma que no se logró un acuerdo,dirigentes del magisterio urbano salieron del ministerio de educación la noche de este jueves tras una reunión con el ministro edgar pary y afirmaron que no se logró ningún acuerdo.los maestros urbanos rechazan los 107 ítems que fueron ofrecidos este jueves por el ministerio de educación en respuesta al pliego petitorio del sector.los dirigentes señalaron que este número de cupos es insuficiente ya que ellos requieren 10.000 ítems por ello no descartan radicalizar las medidas de presión.los maestros debatieron la oferta del gobierno y mostraron su desacuerdo. el secretario ejecutivo de la federación de maestros urbanos de la paz leandro mamani adelantó que en caso de que el gobierno no dé una respuesta «favorable» al sector ellos endurecerán las movilizaciones.«en la contrapropuesta señalamos que los 107 ítems son totalmente insuficientes. en los siguientes días es posible que se profundicen las medidas de presión» confirmó el dirigente a medios nacionales.,https://lapatria.bo/2022/03/10/magisterio-urbano-tras-reunion-con-el-ministro-de-educacion-afirma-que-no-se-logro-un-acuerdo/,lapatria.bo,dccdb83f9ffe17a12bc52695ffcf000d,93,971,8,85,"('maestros', 3)","('ítems', 3)","('dirigentes', 2)"
1,confirman que empresario de la india fugó de bolivia con 331 kilos de oro,mediante un informe oral presentado el jueves precedente ante el senado el ministro de minería ramiro villavicencio confirmó que el empresario de nacionalidad india amit dixit representante legal de goldshine srl fugó del país con 331 kilos de oro cuando era investigado por intento de exportación ilegal del metal precioso desde el aeropuerto internacional de el alto.en una “cronología del desastre” el titular de minería expuso a detalle las acciones realizadas desde el ministerio y el servicio nacional de registro y control de la comercialización de minerales y metales (senarecom) por revertir la designación de “custodio” del oro incautado el 22 de diciembre de 2020 en el aeropuerto internacional de el alto a favor del extranjero.dixit era investigado como principal sospechoso del ilícito. por tal motivo se apuntó a fiscales investigadores e incluso funcionarios de favorecer al ahora prófugo.“el 26 de mayo de 2021 a solicitud del senarecom el investigador héctor aquino procede a la verificación y cumplimiento de disposiciones de depositario judicial en el domicilio que fijó el señor amit dixit donde se encontraba el oro el 1 de febrero (de 2021)” señaló el ministro durante la sesión legislativa.asimismo en ese acto la señora blanca de la cruz informó que no tenía conocimiento de la existencia del mineral en interiores del edificio priscila de la zona sur y que no conoce a ninguna persona con el nombre de amit dixit.de esa manera ante el asombro de los legisladores de oposición y oficialismo villavicencio informó el jueves que el 24 de marzo los exfiscales ángel saavedra y luis fernando garcía emitieron la resolución 60/2021 de rechazo por la cual “determinaron la inexistencia de elementos para continuar con la investigación (contra amit dixit) y rechazaron la denuncia”./mdcb,https://lapatria.bo/2022/03/11/confirman-que-empresario-de-la-india-fugo-de-bolivia-con-331-kilos-de-oro/,lapatria.bo,3ea1e1ad9e5fcba6ca11fcf1487c88b9,73,1805,8,165,"('amit', 4)","('dixit', 3)","('oro', 3)"
2,quinta ola de covid-19 afectará a los no vacunados,el ministerio de salud alertó la noche del jueves precedente que la eventual quinta ola de coronavirus afectará más a las personas no vacunadas y a las “susceptibles” ya sea porque aún no se enfermaron o porque tienen solo una o dos dosis de la vacuna hace mucho tiempo.el viceministro de salud álvaro terrazas explicó que bolivia atraviesa la segunda semana epidemiológica después de las celebraciones de carnavales y que el seguimiento de acumulación de casos se hará hasta este viernes según informa anf.«aún va a depender del comportamiento epidemiológico tasa de reproducción y existencia de una nueva variante que tenga otra característica» afirmó el viceministro en entrevista en cadena a.terrazas explicó el comportamiento sanitario de los denominados “susceptibles” al mismo tiempo que advirtió sobre la acumulación de estos casos en las próximas semanas debido a su bajo nivel de anticuerpos.«la acumulación de susceptibles o cantidad de susceptibles no es tan grande (ahora) nuestra campaña de vacunación ha tenido el efecto deseado para evitar la gran cantidad de casos y casos graves. de aquí a unas semanas la acumulación de susceptibles va a aparecer y va aumentando porque nos vamos alejando de esta intensidad de la cuarta ola y va aumentando porque nos vamos alejando de estos periodos de la segunda dosis» explicó terrazas.el viceministro instó a la población a seguir vacunándose ya que las dosis disponibles tienen como prioridad completar la población efectiva con primera y segunda vacuna. si bien se habilitó un cuarto inyectable terrazas explicó que los esfuerzos deben concentrarse en llegar a quienes no tienen ni una dosis.la autoridad precisó que el 77 por ciento de la población vacunable en bolivia tiene la primera dosis 65 por ciento tiene la segunda y 10 por ciento la tercera también especificó que el cuarto inyectable lo pueden recibir personas mayores de 60 años quienes tengan enfermedad de base y aquellos que deben viajar al exterior con doble refuerzo./ lmpt,https://lapatria.bo/2022/03/11/quinta-ola-de-covid-19-afectara-a-los-no-vacunados/,lapatria.bo,80854bd09e8c68747b313731d558ad41,50,2000,5,191,"('porque', 4)","('dosis', 4)","('explicó', 4)"
3,los nuevos contagios de covid-19 en bolivia se mantienen en poco más de 400,desde hace varios días la cantidad de contagios por día de covid-19 en bolivia se mantienen levemente por encima de 400 mientras que los recuperados siguen siendo más de mil.el ministerio de salud y deportes a través de su reporte epidemiológico muestra que este jueves se registraron 429 nuevos contagios y la recuperación de 1.181 pacientes además dos personas perdieron la vida con la enfermedad.de los nuevos casos en santa cruz se presentaron 242 en cochabamba 74 en la paz 55 en potosí 25 en chuquisaca 15 en beni y tarija seis en oruro cinco y en pando uno.mientras que los pacientes recuperados se reportaron en la paz en un número de 728 en potosí 249 en cochabamba 77 en tarija 71 santa cruz 38 en pando 11 en chuquisaca cinco y en oruro dos en beni no se tuvo altas médicas.desde que inició la pandemia en bolivia se han registraro 896.744 casos de coronavirus de éstos 804.502 son pacientes recuperados hubo 21.472 decesos y actualmente se tienen 70.770 personas con el virus activo.el reporte de vacunación diario del ministerio de salud detalla que hasta la fecha 5.991.409 personas recibieron la primera dosis de éstas 4.687.339 tienen la segunda y 1.103.790 la tercera. además 994.961 ciudadanos cuentan con la vacuna janssen de una sola dosis.,https://lapatria.bo/2022/03/11/los-nuevos-contagios-de-covid-19-en-bolivia-se-mantienen-en-poco-mas-de-400/,lapatria.bo,dcb4dd0ecd4d71585da12aaa1c571eb7,75,1260,7,132,"('recuperados', 3)","('pacientes', 3)","('personas', 3)"
4,comenzó la venta de entradas para el partido bolivia-brasil por eliminatorias,la federación boliviana de fútbol (fbf) a través de la plataforma digital de clicket.bo dio inicio a la venta de entradas de manera anticipada para el compromiso que jugará la selección nacional contra brasil el martes 29 de marzo (1930) en el estadio “hernando siles” cerrando en este escenario la participación en las eliminatorias a la copa mundial catar 2022.“la idea de sacar una ventana anticipada es en procura de tener una buena respuesta en estas actividades y ya hay personas que nos escribieron para esta venta” declaró josé antonio claure responsable del área de marketing de la fbf.el precio de las entradas será el mismo de los anteriores compromisos bs 360 para el sector de butaca bs 250 para preferencia bs 120 para recta y bs 70 paras las curvas.“el aforo que mantenemos del 75 por ciento creemos que es lo necesario. no hemos sobre pasado pero vamos a contar con ese aforo” explicó claure. ese porcentaje de entradas dosificadas tiene que ver con los protocolos de bioseguridad por la pandemia de covid-19.abonadosclaure explicó que la federación pretende devolver el dinero a los abonados hasta finales de este mes a más tardar. este proceso comenzará la siguiente una vez que se cuenta con la lista de las 1.560 solicitudes realizadas a través del correo electrónico de los 1.800 300 están con observación que serán revisados.“la idea es de terminar y pagar esos abonos hasta el 31 de marzo esperamos que no terminemos las eliminatorias sin haber cumplido con estos abonados” dijo claure.,https://lapatria.bo/2022/03/11/comenzo-la-venta-de-entradas-para-el-partido-bolivia-brasil-por-eliminatorias/,lapatria.bo,e09d0d02c7d0f30b1d94b22da35c5555,77,1509,6,143,"('bs', 4)","('entradas', 3)","('claure', 3)"
5,fbf está en la búsqueda de un entrenador para el seleccionado femenino,la proximidad de la participación de bolivia en el campeonato sudamericano de la categoría sub-20 y la copa américa obliga a que la federación boliviana de fútbol (fbf) agilice la elección de la entrenadora o entrenador para asumir el mando del plantel en los siguientes días después de separar al español javier escuin quien dirigió a la sub-17 en el sudamericano en uruguay.“hay un listado que tiene la licencia pro (profesional) que es un requisito para dirigir a las selecciones y de ahí saldrá el entrenador del seleccionado femenino eso se hará en el transcurso de la semana porque tiene que trabajar pronto” declaró edwin callapino vicepresidente de la federación boliviana de fútbol (fbf).el siguiente desafío del fútbol femenino boliviano será el sudamericano sub-20 a jugarse del 6 al 24 de abril en chile para el cual la concentración comenzará a mediados de este mes en la ciudad de tarija. este plantel será la base de la selección absoluta que jugará la copa américa del 8 al 30 de julio en colombia.el comité ejecutivo de la fbf analizó el informe de escuin sobre la presentación del equipo boliviano sub-17 en montevideo donde el saldo fue cuatro derrotas recibió 18 goles y anotó dos quedando en el último lugar en su grupo.el entrenador español dejó en claro que sólo tuvo una semana al mando del plantel y sobre la marcha tuvo que hacer recortes sin el tiempo para profundizar en aspectos técnicos. también puso en evidencia la falta de ritmo futbolístico y de preparación física de las jugadoras.,https://lapatria.bo/2022/03/11/fbf-esta-en-la-busqueda-de-un-entrenador-para-el-seleccionado-femenino/,lapatria.bo,f2c09d4bccd93df62677ca3012a1af24,70,1516,5,145,"('sudamericano', 3)","('fútbol', 3)","('entrenador', 3)"
6,le siguen lloviendo duras críticas a neymar después de la eliminación del psg,la remontada del real madrid al psg en la eliminatoria de octavos de final de champions league ha dejado muchos señalados en el club parisino. desde el presidente nasser al-khelaïfi y el director deportivo leonardo hasta el tridente estrella no se han salvado de las críticas. uno de ellos ha sido neymar uno de los mejores futbolistas de los últimos tiempos el futbolista de los 222 millones cuestionado estos últimos años por su falta de compromiso con el psg en las fechas tan importantes como las del miércoles.daniel riolo periodista francés y habitual colaborador de rmc se pronunció en twitter tras la derrota del psg y dejó una de las críticas más duras que han hecho contra el brasileño uno de los pilares del club parisino. «tiene que salir ya no es futbolista tiene que ir a la semana de la moda» expresó el periodista. además fulminó su crítica insultando a neymar «¡es un idiota!».el futbolista brasileño asistió en una gran jugada el gol de mbappé y firmó un gran partido hasta que benzema marcó el primero para el real madrid. a partir de ahí el tridente ofensivo incluido neymar apenas tuvo oportunidades de opacar la ilusión madridista por la remontada que acabó dejando una noche para el olvido.,https://lapatria.bo/2022/03/11/le-siguen-lloviendo-duras-criticas-a-neymar-despues-de-la-eliminacion-del-psg/,lapatria.bo,9bd377663c0af48d885b05ac832ee3a6,77,1213,9,118,"('psg', 3)","('uno', 3)","('neymar', 3)"
7,hijos de beneméritos continúan en vigilia y advierten cerrar válvulas de ypfb,tras 72 días de vigilia y no ser escuchados para recuperar el inmueble ubicado en la calle sagárnaga de la ciudad de la paz los hijos de los beneméritos de la guerra del chaco advirtieron este viernes con ir en caravana a tarija para cerrar las válvulas de yacimientos petroliferos fiscales bolivianos (ypfb) y dejar sin combustible a todo el país.de esa manera denunciaron que avasalladores extranjeros los echaron de la vivienda que les fue dejada por sus padres dos días antes de año nuevo de 2021 y desde entonces permanecen en vigilia en carpas que instalaron frente a dicha casa mientras buscan mecanismos legales para recuperar el bien inmueble.“toda la riqueza de bolivia defendieron nuestros papás. de esa manera nosotros estamos resentidos porque ya hemos recorrido por aquí y por allá. entonces si en caso el presidente (luis arce) no nos va dar resultados en estas dos semanas nosotros vamos a cerrar las válvulas de yacimientos (que alimenta) a nivel nacional” expresó el ejecutivo de los hijos de los beneméritos de la guerra del chaco dionisio cuba según reporte de la anf.asimismo informó que los hijos de los beneméritos a nivel nacional sostuvieron diferentes charlas en las cuales muchos expresaron que una de las formas para hacer eco a su pedido es dejar a todo el país sin gasolina gas ni diésel.“directamente en una caravana vamos a ir a tarija para cerrar el petróleo” enfatizó cuba a tiempo de señalar que no recibieron ninguna respuesta hasta el momento a pesar que presentaron diferentes peticiones a las autoridades judiciales y de gobierno.detalló además que el problema viene aproximadamente desde el 2015 cuando la casa de los beneméritos fue hipotecada en la gestión del exalcalde luis revilla a falta de pago de los impuestos a pesar que por diferentes situaciones se conoce que el bien inmueble está liberado de ese cargo.“tenemos documentos tenemos un acta de transferencia de los beneméritos a los hijos. en 1988 nos han transferido a los hijos a nosotros nos ha entregado la personería jurídica jaime paz zamora” manifestó el dirigente.con el pasar de los años el problema se hizo mayor debido a que aparecieron otros dueños con documentos aparentemente falsificados y la casa entró en remate ante el juzgado comercial segundo de la paz.“la cosa es que la casa lo habían rematado ante el juzgado comercial segundo. entonces ahí está rematado esta casa y de esa manera nosotros estamos peleando. la casa no se remata tampoco no se alquila es la casa de los beneméritos de la guerra del chaco” indicó cuba.finalmente anunció que actualmente en el inmueble viven extranjeros peruanos brasileños y colombianos y son quieren les impiden ingresar a los hijos de los beneméritos. la casa es antigua y tiene 1.991 metros cuadrados./mdcb,https://lapatria.bo/2022/03/11/hijos-de-benemeritos-continuan-en-vigilia-y-advierten-cerrar-valvulas-de-ypfb/,lapatria.bo,be09a6298092288a67a5b91f66b72ca7,77,2765,8,256,"('casa', 8)","('beneméritos', 7)","('hijos', 6)"
8,oms insta a ucrania destruir los virus que almacenan en laboratorios para evitar propagación,desde la organización mundial de la salud (oms) se aconsejó a ucrania que destruya los patógenos de alta amenaza alojados en los laboratorios de salud pública del país europeo para evitar «cualquier derrame potencial» que propague enfermedades entre la población.los expertos en bioseguridad dicen que el movimiento de tropas de rusia hacia ucrania y el bombardeo de sus ciudades incrementaron el riesgo de escape de patógenos que causan enfermedades en caso de que alguna de esas instalaciones resulte dañada.al igual que muchos otros países ucrania tiene laboratorios de salud pública que investigan cómo mitigar las amenazas de enfermedades peligrosas que afectan tanto a los animales como a los humanos incluida más recientemente el covid-19. sus laboratorios reciebieron apoyo de estados unidos la unión europea y la oms.asimismo en respuesta a las preguntas sobre su trabajo con ucrania antes y durante la invasión de rusia autoridades de la oms anunciaron mediante un correo electrónico que colaboraron con los laboratorios de salud pública de ucrania durante varios años para promover prácticas de seguridad que ayuden a prevenir la «liberación accidental o deliberada de patógenos». .»«como parte de este trabajo la oms ha recomendado encarecidamente al ministerio de salud de ucrania y otros organismos responsables que destruyan los patógenos de alta amenaza para evitar posibles derrames» indicaron desde la oms un organismo dependiente de las naciones unidas.de esa manera la oms no dio detalles de cuándo hizo la recomendación ni proporcionó detalles sobre los tipos de patógenos o toxinas alojados en los laboratorios de ucrania. la agencia tampoco respondió preguntas sobre si se siguieron sus recomendaciones. los funcionarios ucranianos en kiev y en su embajada en washington no respondieron a las solicitudes de comentarios según reporte de la agencia reuters.las capacidades de laboratorio de ucrania están en el centro de una creciente guerra de información desde que rusia comenzó a trasladar tropas a ucrania hace dos semanas.el miércoles anterior la portavoz del ministerio de relaciones exteriores de rusia maria zakharova repitió una afirmación de que estados unidos opera un laboratorio de guerra biológica en ucrania una acusación que washington y kiev negaron repetidamente.la declaración de la oms no hizo referencia a la guerra biológica. la agencia señaló que alienta a todas las partes a cooperar en la eliminación segura de cualquier patógeno que encuentren y a buscar asistencia técnica según sea necesario. se ofreció a ayudar siempre que fuera posible con orientación técnica y coordinación.el consejo de seguridad de las naciones unidas se reunirá este viernes a petición de rusia según informaron unos diplomáticos para discutir las afirmaciones de moscú presentadas sin pruebas de actividades biológicas de estados unidos en ucrania./mdcb,https://lapatria.bo/2022/03/11/oms-insta-a-ucrania-destruir-los-virus-que-almacenan-en-laboratorios-para-evitar-propagacion/,lapatria.bo,06cebeafd5fb8bb2048aa6aa80d395f1,92,2878,9,255,"('ucrania', 10)","('oms', 6)","('salud', 5)"
9,arce catacora arriba a chile para la posesión del nuevo mandatario,el presidente luis arce llegó anoche a chile a las 2314 horas de ese país al aeropuerto “arturo merino benítez”. fue recibido por autoridades diplomáticas y la guardia militar. la autoridad asistirá a la posesión del presidente gabriel boric y sostendrá reuniones bilaterales.antes de partir el presidente entregó el bastón de mando al vicepresidente david choquehuanca posterior a ello escribió en su cuenta de twitter refiriéndose al viaje.“partimos rumbo a chile para participar de la investidura del hermano gabriel boric y sostener importantes reuniones bilaterales” indicó.después de los actos oficiales y con el presidente electo ya posesionado se sostendrá la primera reunión de ambos mandatarios donde se abordarán temas en común de ambos países como migración delitos internacionales trata y tráfico de personas relaciones comerciales entre otros detalló la viceministra de comunicación gabriela alcón.para el experto en relaciones internacionales andrés guzmán la asistencia de arce a la transmisión de mando en chile es positiva ya que “no es malo que se retomen los contactos aprovechando la afinidad ideológica”.para el gestor cultural de chile roberto guerra es tiempo de retomar el diálogo bilateral interrumpido retomar la agenda de trabajo para que los países hermanos fortalezcan el intercambio cultural y comercial./ svl,https://lapatria.bo/2022/03/11/arce-catacora-arriba-a-chile-para-la-posesion-del-nuevo-mandatario/,lapatria.bo,d333f94199371e76fdf4f6da89114ecf,66,1340,7,121,"('presidente', 4)","('chile', 4)","('arce', 2)"
