title,contents,url
Sesión en la ALP es suspendida debido a un nuevo “bochorno”,Debido a gritos insultos y hasta hechos de violencia entre los parlamentarios la sesión en la Asamblea Legislativa Plurinacional (ALP) para determinar el reglamento y convocatoria para nuevo Defensor del Pueblo fue suspendida este miércoles.La sesión se tornó tensa luego de que opositores protestaron en demanda de que el reglamento sea aprobado por dos tercios reportó la red Erbol.La senadora de Comunidad Ciudadana (CC) Andrea Barrientos criticó la situación calificándola como una “locura”.“Estamos como las barras bravas de México ¿qué hacemos? ¿En qué tipo de locura vamos a entrar?” aseveró.Asimismo reconoció que fue una sesión “vergonzosa” criticando la violencia en los parlamentarios. “No hay nada que justifique la violencia y nosotros como parlamentarios nacionales no podemos entrar en la lógica la violencia” afirmó.Por otro lado denunció que una diputada del Movimiento Al Socialismo (MAS) la escupió con coca y la golpeó.Respecto a su protagonismo de empujones contra una legisladora oficialista Barrientos indicó que la diputada del MAS de Santa Cruz le quitó un cartel a su colega de CC Samanta Nogales.Anunció que se presentarán las denuncias respectivas incluso en la vía penal contra la diputada del MAS“La ha golpeado y pateado en el piso. Todo está documentado” añadió.Desde el MAS el senador Luis Flores manifestó que siente vergüenza de lo que ocurre en el Asamblea.Lamentó las agresiones registradas y subrayó que por reglamento en las sesiones no pueden estar los parlamentarios en los pasillos ni gritando ni pitando. El oficialista aseveró que se debería hacer denuncias por la falta de “decoro” en la ALP.  Por otro lado manifestó que por Constitución los dos tercios son para la selección del Defensor del Pueblo y no así para todo el procedimiento./JDLF/,https://lapatria.bo/2022/03/09/sesion-en-la-alp-es-suspendida-debido-a-un-nuevo-bochorno/
Wilstermann y Guabirá se enfrenta con el objetivo de golpear primero en la primera fase de Copa Sudamericana,Wilstermann y Guabirá jugarán este jueves (2030) su primer partido de la primera fase de la Copa Sudamericana en el estadio “Félix Capriles” con la presión de asegurar los tres puntos en juego para asomarse a la fase de grupos.El equipo “aviador” volverá a jugar en el principal estadio cochabambino cuyo césped fue sometido a trabajos de mantenimiento para estar en buenas condiciones y pasar la prueba de inspección de la Conmebol. Los rojos del valle quieren un regreso triunfal a este escenario para colocar un pie en la siguiente ronda.El entrenador Miguel Ponce alineará desde el inicio a Javier Sanguinetti como el encargado de colocar en orden el fútbol en el mediocampo en reemplazo de Raúl Castro. Delante de él estarán Serginho César Menacho y Andrés Chávez quienes formarán el ataque.En el lado de Guabirá afrontan este duelo con la urgencia de obtener su primer triunfo del año ya que hasta la fecha sólo ha acumulado dos empates y tres derrotas todos en condición de visitante en el torneo Apertura.Este mal inicio colocó en duda la continuidad del entrenador Víctor Hugo Antelo pero el presidente del club Rafael Paz mencionó que hay confianza en el trabajo del cuerpo técnico y de los jugadores para obtener un buen resultado en Cochabamba.,https://lapatria.bo/2022/03/10/wilstermann-y-guabira-se-enfrenta-con-el-objetivo-de-golpear-primero-en-la-primera-fase-de-copa-sudamericana/
Desde el MAS proponen sancionar el delito de prevaricato con 20 años de prisión,La senadora afín al Movimiento Al Socialismo (MAS) Virginia Velasco informó este jueves que la Asamblea Legislativa Plurinacional (ALP) trabaja en proyectos de ley que modifiquen el Código Penal y el Código Procesal con el fin de “endurecer” las penas en contra de malos operadores de la justicia que benefician a delincuentes.Velasco señaló durante una entrevista con el medio estatal Bolivia Tv que el administrar justicia no es un lucro es un servicio al pueblo boliviano y eso es lo que tienen que entender.Explicó además que en la propuesta se plantea que el delito de prevaricato contemplado en el Código Penal sea sancionado desde ocho a 20 años de cárcel cuando se cometa en casos de feminicidio y violación. También explicó que se endurecerá las penas en el caso de consorcio.“Ya en esta o la siguiente semana la comisión de la Cámara de Diputados va a sesionar posteriormente va a remitir al pleno para que se pueda tratar esta modificación al Código Penal y no solamente está el tema de prevaricato también se amplió con relación a los consorcios porque reina en la administración de justicia y a aquellos malos operadores se tiene que sancionar” aseveró la senadora.Asimismo indicó que cuando los proyectos de ley pasen a la Cámara de Senadores se viabilizará su tratamiento y aprobación inmediata para que sea promulgada por el Presidente del Estado Luis Arce.Velasco también destacó que al mes de creación de la Comisión de Revisión de Casos de Violación y Feminicidios se haya recapturado a diez delincuentes liberados de manera irregular y que hasta el momento nueve jueces sean procesados.El Código Penal establece en su Artículo Nº 173 que el Juez o la Jueza que en el ejercicio de sus funciones dictare resoluciones manifiestamente contrarias a la Ley será sancionado con privación de libertad de cinco a diez años sin embargo los legisladores proponen que se amplié de ocho a 20 años en casos de feminicidio violación o infanticidio./MDCB,https://lapatria.bo/2022/03/10/desde-el-mas-proponen-sancionar-el-delito-de-prevaricato-con-20-anos-de-prision/
Negociaciones entre Rusia y Ucrania fracasaron,El presente jueves se desarrolló la primera reunión entre los ministros de Relaciones Exteriores de Rusia y Ucrania en la ciudad de Antalya en el Sur de Turquía después de una reunión breve el diálogo entre ambas autoridades no mostró ningún avance.El ministro de Relaciones Exteriores ucraniano Dmytro Kuleba informó que no se llegó a ningún acuerdo respecto a un alto al fuego o para evacuar a los civiles de Mariupol.Kuleba y su homónimo ruso Serguei Lavrov se reunieron en Antalya Turquía las expectativas de esta reunión eran altas porque ñ primera vez que estas autoridades se reunían sin embargo el encuentro entre ambos duró solamente una hora y media según publicó CNBC.El ministro Ucraniano agregó que Rusia parece determinada a seguir con su ofensiva sin embargo recalcó que Ucrania está dispuesta a seguir con las discusiones en “este formato” haciendo referencia al diálogo.“Ucrania no se rinde. Buscaremos soluciones diplomáticas pero hasta lograrlas protegeremos al pueblo de la agresión rusa” subrayó Kuleba en conferencia de prensa desde la ciudad de Antalya.La autoridad ucraniana también expresó su consternación cuando constató que Sergui Lavrovno no tenía la potestad de autorizar ningún acuerdo de alto al fuego «parece que hay otros tomadores de decisiones sobre este asunto en Rusia» dijo Kuleba.Por su parte Lavrov también realizó una conferencia de prensa donde expresó su deseo de mantener las negociaciones con Ucrania asimismo criticó a Occidente por las sanciones impuestas a Rusia y el armamento entregado a Ucrania Rusia “siempre está dispuesto a unas negociaciones al más alto nivel si van a tener valor” agregó.Entre las demandas expuestas por Rusia están las garantías de que Ucrania no se una nunca a la OTAN además de permanecer en “estatus neutral” respecto a la alianza militar. También pidió el reconocimiento de Crimea como territorio ruso y que se reconozca la independencia de las repúblicas separatistas prorrusas de Donetsk y Lugansk.Ucrania se mostró dispuesta a debatir la demanda de neutralidad que pide Rusia siempre y cuando reciba garantías de seguridad de EE.UU. y la OTAN por otro lado Ucrania estableció que no está dispuesta a ceder nada de su territorio a Rusia./ LMPT,https://lapatria.bo/2022/03/10/negociaciones-entre-rusia-y-ucrania-fracasaron/
Fallece Mario Terán Salazar el hombre que puso fin a la vida del “Che” Guevara,Debido a permanecer tres semanas internado en un centro médico de Santa Cruz por un problema pulmonar que padecía desde hace años el militar boliviano Mario Terán Salazar quien cumplió la orden de ejecutar a Ernesto “Che” Guevara falleció la noche del miércoles a los 80 años.Sus males pulmonares hicieron que su salud se complique desde hace meses por eso fue internado en el Hospital Militar de Santa Cruz pero luego fue trasladado a la Clínica Nuclear de la misma ciudad donde durante tres semanas estuvo en terapia intensiva con transfusiones de sangre contó una fuente allegada al militar retirado quien pidió no revelar su identidad.«Sí murió a las 2345 (del miércoles) pero todavía no se sabe dónde será velado» declaró este jueves dicha persona.Terán vivía en Santa Cruz de la Sierra estaba jubilado del Ejército Boliviano y como tal recibía una pensión del Estado. Estaba casado y tenía cinco hijos.El militar encargado de ponerle fin a la vida del conocido “Che” Guevara nació el 9 de abril de 1941 en Cochabamba y en unas semanas iba a cumplir 81 años.La fuente allegada a Terán contó que el exmilitar vivió resguardado por sus colegas en el anonimato «para su tranquilidad» y siempre se le recomendó no aparecer en público es decir evitar ser entrevistado por los medios de prensa.Pese a eso en 2014 conversó con el periódico español El Mundo pero fiel a su libreto de vida declaró que no fue él quien mató al “Che”.El 9 de octubre de 1967 Terán recibió la orden de ejecutar al guerrillero conocido como “Che” Guevara. Él afirmó que no había liquidado al líder de la guerrilla ya que en la campaña de Ñancahuazú había tres soldados homónimos suyos./MDCB,https://lapatria.bo/2022/03/10/fallece-mario-teran-salazar-el-hombre-que-puso-fin-a-la-vida-del-che-guevara/
No hubo fallecidos por Covid-19 en Bolivia este miércoles,Si bien la tasa de letalidad del Covid-19 en Bolivia había bajado bastante durante la cuarta ola a diario igual se reportaban fallecidos con la enfermedad sin embargo este miércoles no se tuvo ningún deceso. Mientras que los nuevos casos fueron 461 y los recuperados 1.479.De los nuevos contagios según el Ministerio de Salud y Deportes en Santa Cruz se tienen 233 en Cochabamba 107 en La Paz 56 en los departamentos de Oruro Chuquisaca y Potosí 19 en Tarija seis y en Beni dos. Pando no tuvo casos este miércoles.Respecto a los pacientes recuperados 661 corresponden a La Paz 421 a Potosí 287 a Tarija 33 a Santa Cruz 28 a Cochabamba 26 a Pando 22 a Chuquisaca y uno a Oruro. En Beni no hubo altas médicas.Desde el inicio de la pandemia en Bolivia se han acumulado 896.315 casos de coronavirus 803.321 pacientes recuperados 21.470 fallecidos. Actualmente hay 71.524 personas que continúan afrontando la enfermedad.Según el Gobierno boliviano hasta este miércoles 5.984.611 personas han recibido la primera dosis de la vacuna anticovid de las cuales 4.679.147 completaron el esquema de vacunación y 1.096.506 optaron por el tercer refuerzo.A los más de 5.9 millones además se suman las 994.961 personas que recibieron el inmunizante de Johnson & Johnson de una sola dosis.,https://lapatria.bo/2022/03/10/no-hubo-fallecidos-por-covid-19-en-bolivia-este-miercoles/
Universidad Católica y The Strongest se enfrentan en procura de llegar a la fase de grupos de Copa Libertadores,Universidad Católica volverá a enfrentar a un equipo boliviano The Strongest en su camino hacia la fase de grupos de la Copa Libertadores. El primer cotejo de esta llave de la tercera fase se jugará este jueves (2030 hora boliviana) en el estadio Olímpico Atahualpa de Quito.La “U” salió librado del duelo contra Bolívar en la fase anterior con un marcador global de 3-1 haciéndose fuerte en condición de local y sumando un empate en La Paz. Esa misma fórmula pretende emplear contra los “atigrados” para abrir las puertas que le conduzcan a uno de los grupos de la Copa Libertadores.Después del triunfo sobre Bolívar (2-0) en Quito el cuadro “estudiantil” perdió contra la Liga Universitaria de Quito el sábado (1-2) en la tercera fecha del campeonato ecuatoriano en la cual la “U” está octavo entre 16 equipos con cuatro puntos.Está en duda la participación del delantero argentino Lizandro Alzugaray por una lesión que arrastra del partido contra Bolívar. En su lugar el entrenador Miguel Rondelli colocará a Walter Chalá para completar la ofensiva.The Strongest llegó a esta instancia del torneo después de dejar fuera de competencia a Plaza Colonia (Uruguay) con un 3-2 en el marcador global. La victoria en La Paz (3-0) le devolvió la confianza al cuadro “atigrado”.Para esta visita a Quito los “atigrados” tendrán la ausencia de Cristian Esparza por la expulsión que sufrió en el cotejo de ida contra los uruguayos. La Comisión Disciplinaria de la Conmebol dispuso de tres cotejos de castigo lo que deja al mediocampista fuera de estos cotejos. Además recibió una multa de 4.500 dólares.Sin Esparza el entrenador Cristian Díaz incluirá a Rodrigo Amaral desde el principio como conexión con el ataque que será liderado por Martín Prost y Enrique Triverio.El “tigre” empató con Nacional Potosí (1-1) en condición de local jugando con un elenco mixto en principio. La atención del cuadro de la zona de Achumani está colocada en el cotejo contra los ecuatorianos el último obstáculo antes de llegar a la fase de grupos.,https://lapatria.bo/2022/03/10/universidad-catolica-y-the-strongest-se-enfrentan-en-procura-de-llegar-a-la-fase-de-grupos-de-copa-libertadores/
En París piden la cabeza de Pochettino Leonardo no se salva de las críticas,El PSG volvió a fracasar en su sueño que ya dura 12 años de alzarse con la Champions League. En una actuación bastante irregular fruto del nerviosismo los parisinos fueron derrotados 3-1 por el Real Madrid en su visita al estadio “Santiago Bernabéu” y dijeron adiós a la máxima competición continental en los octavos de final. Eliminación que no ha pasado desapercibida para la siempre crítica prensa francesa que ha dejado a varios actores señalados.El primero de ellos es Pochettino. El técnico argentino está prácticamente fuera del PSG tras la prematura eliminación de su equipo en Champions. “Pochettino está fuera” indica Le Parisien que critica la falta de mejoría en sus planteamientos y la dirección de campo ejecutada en el “Bernabéu”. El cambio tardío de Di María justo cuando el PSG ya perdía 3-1 ha sido una de las decisiones que ha generado mayor controversia dentro de la prensa francesa.Otro de los señalados es Leonardo. El director deportivo ha sido criticado con dureza por Le Parisien tras haber realizado un mercado de fichajes que no ha dado sus frutos en París. El error de Donnaruma en el primer gol del Real Madrid unido a las constantes lesiones de Ramos el intermitente rendimiento de Wijnaldum o la apatía de Messi han sido motivos suficientes como para cuestionar el futuro del brasileño en París. En junio próximo el PSG decidirá si quiere o no seguir con Leonardo en lo que puede ser un mercado estival bastante ajetreado en la capital francesa.,https://lapatria.bo/2022/03/10/en-paris-piden-la-cabeza-de-pochettino-leonardo-no-se-salva-de-las-criticas/
En Hungría eligen a la primera Presidente mujer de ese país,Se trata de la primer Presidente electa de Hungría Katalin Novák quien ganó recientemente el máximo cargo político de su país es una calvinista devota muy leal al primer ministro Viktor Orbán tras protagonizar una rápida carrera política en las filas del gobernante partido conservador y «ultranacionalista» Fidesz.Solo necesitó 15 años para ascender desde las bases de dicho partido político con menos de 30 años hasta la jefatura del Estado siendo así no solo la primera mujer en ese cargo sino también la persona más joven con 44 años.Tras entrar en 2010 en el ministerio de Exteriores fue secretaria de Estado de Juventud y Familia entre 2014 y 2020 según reporte del portal Swissinfo.Luego fue ministra de esa misma cartera hasta diciembre de 2021 cuando dimitió poco después que Orbán sorprendiera a la opinión pública al presentarla como su candidata para la jefatura del Estado.Novák es fiel seguidora del primer ministro y su visión es conservadora y nacionalista del país centroeuropeo. Fue una de las artífices de las políticas conservadoras del Fidesz y defensora de la «tradicional familia cristiana».La autoridad quien es madre de tres hijos adoptó con cierto éxito algunas medidas para impulsar la natalidad en Hungría con el objetivo de hacer frente a la crisis demográfica que sufre el país desde hace décadas.También fue una de las “caras visibles” de las posturas ultraconservadoras que revalorizan los roles tradicionales de género y que han levantado indignación fuera y dentro de Hungría por considerarse discriminatorias contra las minorías sexuales.Un ejemplo es la polémica ley considerada homófoba y aprobada el año anterior por el Fidesz que prohíbe las representaciones de la homosexualidad en lugares accesibles a los menores.La controvertida ley llevó a que la Comisión Europea iniciara contra Hungría un procedimiento de infracción de los tratados europeos.Pese a las duras críticas de Bruselas y desde numerosos países de Europa occidental Novák asegura que no asistirá a «la destrucción del Estado de derecho» y que su objetivo como Presidente será unificar la nación./MDCB,https://lapatria.bo/2022/03/10/en-hungria-eligen-a-la-primera-presidente-mujer-de-ese-pais/
Matamba denuncia que lo discriminaron en un restaurante Gobierno tomará cartas en el asunto,El cantante Juan Carlos Chiorino mejor conocido como Matamba denunció que lo discriminaron la jornada precedente en un restaurante en Santa Cruz ante el hecho el ministro de Gobierno Eduardo Del Castillo anunció que tomará cartas en el asunto juntamente el Viceministerio de Descolonización según informó Erbol.Mediante sus redes sociales el cantante compartió un video en el que explicó que estaba en el restaurante para festejar el cumpleaños de sus hermanos pero un mozo se le acercó y le dijo que no podía ingresar con la ropa que llevaba puesta.De acuerdo con el relato el mozo observó que Matamba tenía los hombros descubiertos el cantante se sorprendió porque en primer lugar él frecuentaba ese restaurante y porque dentro del recinto había otras personas con los hombros expuestos.Le explicaron que solo las mujeres estaban con los hombros descubiertos dentro del restaurante pero esa explicación no convenció al cantante quien luego hizo alusión a la Ley Contra toda Forma de Discriminación y Racismo.Matamba se retiró del restaurante y expresó su tristeza “le he dado mi corazón a este país mi música pero fuera de eso las personas no merecen ser discriminadas ni por el color de piel ni por cómo te vestís” dijo el cantante.El ministro Del Castillo manifestó mediante sus redes sociales su descontento con este hecho y lo calificó como un “flagrante hecho de discriminación y racismo” en contra del artista.“Bolivia ha cambiado quienes creen que el racismo y la discriminación aún son aceptables deben entender que en este país los racistas no tienen espacio” agregó el Ministro.El ministro DelcCastillo anunció reuniones con el viceministro de Descolonización Pelagio Condori para analizar el caso y tomar medidas al respecto./ LMPT,https://lapatria.bo/2022/03/10/matamba-denuncia-que-lo-discriminaron-en-un-restaurante-gobierno-tomara-cartas-en-el-asunto/
